id	ori_Barinel	pred_Barinel	predWithReplace_Barinel	tot_Barinel	ori_DStar	pred_DStar	predWithReplace_DStar	tot_DStar	ori_Ochiai	pred_Ochiai	predWithReplace_Ochiai	tot_Ochiai	ori_Op2	pred_Op2	predWithReplace_Op2	tot_Op2	ori_Tarantula	pred_Tarantula	predWithReplace_Tarantula	tot_Tarantula	ori_StatisticalDebugging	pred_StatisticalDebugging	predWithReplace_StatisticalDebugging	tot_StatisticalDebugging	ori_OriginalStatisticalDebugging	pred_OriginalStatisticalDebugging	predWithReplace_OriginalStatisticalDebugging	tot_OriginalStatisticalDebugging
14	2.0	4.0	4.0	1.0	2.0	3.0	3.0	1.0	2.0	3.0	3.0	1.0	2.0	3.0	3.0	1.0	2.0	4.0	4.0	1.0	51.0	81.0	81.0	81.0	51.0	75.0	75.0	75.0
15	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
16	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	82.0	2.0	2.0	2.0	82.0	2.0	2.0	2.0
17	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	34.0	1.0	1.0	1.0	34.0	34.0	34.0	34.0
18	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	12.0	12.0	12.0	8.0	8.0	8.0	8.0
19	156.0	13.0	22.0	71.0	156.0	13.0	22.0	71.0	156.0	13.0	22.0	79.0	156.0	13.0	22.0	56.0	156.0	13.0	22.0	55.0	59.0	4.0	4.0	4.0	59.0	59.0	59.0	59.0
20	3.0	5.0	6.0	3.0	3.0	5.0	6.0	3.0	3.0	5.0	6.0	2.0	3.0	5.0	6.0	2.0	3.0	5.0	6.0	2.0	54.0	85.0	85.0	85.0	54.0	54.0	54.0	54.0
21	6.0	4.0	6.0	6.0	7.0	6.0	8.0	7.0	7.0	6.0	8.0	5.0	5.0	4.0	6.0	2.0	6.0	4.0	6.0	2.0	54.0	4.0	4.0	4.0	54.0	5.0	5.0	5.0
22	11.0	158.0	16.0	12.0	11.0	158.0	16.0	12.0	11.0	158.0	16.0	13.0	10.0	158.0	15.0	57.0	11.0	158.0	16.0	60.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
23	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
24	76.0	56.0	78.0	81.0	68.0	49.0	70.0	73.0	68.0	49.0	70.0	70.0	65.0	46.0	66.0	47.0	76.0	56.0	78.0	57.0	60.0	42.0	42.0	42.0	60.0	42.0	42.0	42.0
25	4.0	2.0	2.0	2.0	8.0	2.0	2.0	4.0	6.0	2.0	2.0	3.0	23.0	14.0	22.0	14.0	4.0	2.0	2.0	1.0	42.0	2.0	2.0	2.0	42.0	10.0	10.0	10.0
26	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
27	24.0	16.0	26.0	26.0	24.0	16.0	26.0	26.0	24.0	16.0	26.0	30.0	24.0	16.0	26.0	25.0	24.0	16.0	26.0	25.0	35.0	9.0	9.0	9.0	35.0	35.0	35.0	35.0
top_1_3_5_10	9_14_16_21	9_13_17_21	9_13_15_20	11_15_18_21	9_16_17_20	9_15_18_20	10_16_17_20	11_16_18_20	9_17_18_21	9_16_18_21	10_16_17_21	12_17_19_21	8_15_17_19	8_13_16_17	9_14_15_18	10_15_17_17	9_14_16_21	9_13_17_21	9_13_15_20	11_18_21_21	1_2_2_5	8_13_17_19	8_13_17_19	8_13_17_19	1_2_2_5	1_5_6_11	1_5_6_11	1_5_6_11
percent	0.333_0.519_0.593_0.778	0.333_0.481_0.630_0.778	0.333_0.481_0.556_0.741	0.407_0.556_0.667_0.778	0.333_0.593_0.630_0.741	0.333_0.556_0.667_0.741	0.370_0.593_0.630_0.741	0.407_0.593_0.667_0.741	0.333_0.630_0.667_0.778	0.333_0.593_0.667_0.778	0.370_0.593_0.630_0.778	0.444_0.630_0.704_0.778	0.296_0.556_0.630_0.704	0.296_0.481_0.593_0.630	0.333_0.519_0.556_0.667	0.370_0.556_0.630_0.630	0.333_0.519_0.593_0.778	0.333_0.481_0.630_0.778	0.333_0.481_0.556_0.741	0.407_0.667_0.778_0.778	0.037_0.074_0.074_0.185	0.296_0.481_0.630_0.704	0.296_0.481_0.630_0.704	0.296_0.481_0.630_0.704	0.037_0.074_0.074_0.185	0.037_0.185_0.222_0.407	0.037_0.185_0.222_0.407	0.037_0.185_0.222_0.407
improve_drop	0_0	7_6	4_8	6_4	0_0	7_7	3_9	4_5	0_0	8_6	4_8	7_4	0_0	9_5	3_7	11_4	0_0	7_6	4_8	11_3	0_0	19_3	19_3	19_3	0_0	8_3	8_3	8_3
